gid,ev_id,iso3disno,iso3year,glide,iso3,id_nat,id_cat,year,start_date,end_date,time_gmt,time_local,duration
18849,DR1889,,KOR1984,,KOR,DR1889KOR,,1984,00000000,00000000,,00000000,0
18850,DR7983,,KOR2001,,KOR,DR7983KOR,,2001,00000000,00000000,,00000000,0
18851,DR3575,,KOR1988,,KOR,DR3575KOR,,1988,00000000,00000000,,00000000,0
18852,DR1889,,KOR1984,,KOR,DR1889KOR,,1984,00000000,00000000,,00000000,0
18853,DR7983,,KOR2001,,KOR,DR7983KOR,,2001,00000000,00000000,,00000000,0
18854,DR3575,,KOR1988,,KOR,DR3575KOR,,1988,00000000,00000000,,00000000,0
18855,DR1889,,KOR1984,,KOR,DR1889KOR,,1984,00000000,00000000,,00000000,0
18856,DR7983,,KOR2001,,KOR,DR7983KOR,,2001,00000000,00000000,,00000000,0
18857,DR3575,,KOR1988,,KOR,DR3575KOR,,1988,00000000,00000000,,00000000,0
18858,DR1889,,KOR1984,,KOR,DR1889KOR,,1984,00000000,00000000,,00000000,0
18859,DR7983,,KOR2001,,KOR,DR7983KOR,,2001,00000000,00000000,,00000000,0
18860,DR7688,,KOR2000,,KOR,DR7688KOR,,2000,00000000,00000000,,00000000,0
18861,DR7394,,KOR1999,,KOR,DR7394KOR,,1999,00000000,00000000,,00000000,0
18862,DR7053,,KOR1998,,KOR,DR7053KOR,,1998,00000000,00000000,,00000000,0
18863,DR3575,,KOR1988,,KOR,DR3575KOR,,1988,00000000,00000000,,00000000,0
18864,DR3086,,KOR1987,,KOR,DR3086KOR,,1987,00000000,00000000,,00000000,0
18865,DR7983,,KOR2001,,KOR,DR7983KOR,,2001,00000000,00000000,,00000000,0
18866,DR3575,,KOR1988,,KOR,DR3575KOR,,1988,00000000,00000000,,00000000,0
18867,DR1889,,KOR1984,,KOR,DR1889KOR,,1984,00000000,00000000,,00000000,0
18868,DR7983,,KOR2001,,KOR,DR7983KOR,,2001,00000000,00000000,,00000000,0
18869,DR3575,,KOR1988,,KOR,DR3575KOR,,1988,00000000,00000000,,00000000,0
18870,DR1889,,KOR1984,,KOR,DR1889KOR,,1984,00000000,00000000,,00000000,0
18871,DR7983,,KOR2001,,KOR,DR7983KOR,,2001,00000000,00000000,,00000000,0
18872,DR3575,,KOR1988,,KOR,DR3575KOR,,1988,00000000,00000000,,00000000,0
18873,DR1889,,KOR1984,,KOR,DR1889KOR,,1984,00000000,00000000,,00000000,0
18874,DR7983,,KOR2001,,KOR,DR7983KOR,,2001,00000000,00000000,,00000000,0
18875,DR3575,,KOR1988,,KOR,DR3575KOR,,1988,00000000,00000000,,00000000,0
18876,DR1889,,KOR1984,,KOR,DR1889KOR,,1984,00000000,00000000,,00000000,0
18877,DR7983,,KOR2001,,KOR,DR7983KOR,,2001,00000000,00000000,,00000000,0
18878,DR3575,,KOR1988,,KOR,DR3575KOR,,1988,00000000,00000000,,00000000,0
18879,DR1889,,KOR1984,,KOR,DR1889KOR,,1984,00000000,00000000,,00000000,0
18880,DR7983,,KOR2001,,KOR,DR7983KOR,,2001,00000000,00000000,,00000000,0
18881,DR3575,,KOR1988,,KOR,DR3575KOR,,1988,00000000,00000000,,00000000,0
18882,DR1889,,KOR1984,,KOR,DR1889KOR,,1984,00000000,00000000,,00000000,0
18883,DR7983,,KOR2001,,KOR,DR7983KOR,,2001,00000000,00000000,,00000000,0
18884,DR3575,,KOR1988,,KOR,DR3575KOR,,1988,00000000,00000000,,00000000,0
18911,DR1889,,KOR1984,,KOR,DR1889KOR,,1984,00000000,00000000,,00000000,0
18912,DR1377,,KOR1983,,KOR,DR1377KOR,,1983,00000000,00000000,,00000000,0
18885,DR1889,,KOR1984,,KOR,DR1889KOR,,1984,00000000,00000000,,00000000,0
18886,DR7983,,KOR2001,,KOR,DR7983KOR,,2001,00000000,00000000,,00000000,0
18887,DR3575,,KOR1988,,KOR,DR3575KOR,,1988,00000000,00000000,,00000000,0
18888,DR1889,,KOR1984,,KOR,DR1889KOR,,1984,00000000,00000000,,00000000,0
18889,DR7983,,KOR2001,,KOR,DR7983KOR,,2001,00000000,00000000,,00000000,0
18890,DR7983,,KOR2001,,KOR,DR7983KOR,,2001,00000000,00000000,,00000000,0
18891,DR7983,,KOR2001,,KOR,DR7983KOR,,2001,00000000,00000000,,00000000,0
18892,DR3575,,KOR1988,,KOR,DR3575KOR,,1988,00000000,00000000,,00000000,0
18893,DR1889,,KOR1984,,KOR,DR1889KOR,,1984,00000000,00000000,,00000000,0
18894,DR1377,,KOR1983,,KOR,DR1377KOR,,1983,00000000,00000000,,00000000,0
18895,DR562,,KOR1981,,KOR,DR562KOR,,1981,00000000,00000000,,00000000,0
18896,DR7983,,KOR2001,,KOR,DR7983KOR,,2001,00000000,00000000,,00000000,0
18897,DR3575,,KOR1988,,KOR,DR3575KOR,,1988,00000000,00000000,,00000000,0
18898,DR1889,,KOR1984,,KOR,DR1889KOR,,1984,00000000,00000000,,00000000,0
18913,DR562,,KOR1981,,KOR,DR562KOR,,1981,00000000,00000000,,00000000,0
18935,DR3575,,KOR1988,,KOR,DR3575KOR,,1988,00000000,00000000,,00000000,0
18899,DR7983,,KOR2001,,KOR,DR7983KOR,,2001,00000000,00000000,,00000000,0
18900,DR3575,,KOR1988,,KOR,DR3575KOR,,1988,00000000,00000000,,00000000,0
18901,DR1889,,KOR1984,,KOR,DR1889KOR,,1984,00000000,00000000,,00000000,0
18902,DR1377,,KOR1983,,KOR,DR1377KOR,,1983,00000000,00000000,,00000000,0
18903,DR562,,KOR1981,,KOR,DR562KOR,,1981,00000000,00000000,,00000000,0
18904,DR7983,,KOR2001,,KOR,DR7983KOR,,2001,00000000,00000000,,00000000,0
18905,DR7694,,KOR2000,,KOR,DR7694KOR,,2000,00000000,00000000,,00000000,0
18906,DR3575,,KOR1988,,KOR,DR3575KOR,,1988,00000000,00000000,,00000000,0
18907,DR1889,,KOR1984,,KOR,DR1889KOR,,1984,00000000,00000000,,00000000,0
18908,DR1377,,KOR1983,,KOR,DR1377KOR,,1983,00000000,00000000,,00000000,0
18909,DR7983,,KOR2001,,KOR,DR7983KOR,,2001,00000000,00000000,,00000000,0
18910,DR3575,,KOR1988,,KOR,DR3575KOR,,1988,00000000,00000000,,00000000,0
18914,DR7983,,KOR2001,,KOR,DR7983KOR,,2001,00000000,00000000,,00000000,0
18915,DR3575,,KOR1988,,KOR,DR3575KOR,,1988,00000000,00000000,,00000000,0
18916,DR1889,,KOR1984,,KOR,DR1889KOR,,1984,00000000,00000000,,00000000,0
18917,DR1377,,KOR1983,,KOR,DR1377KOR,,1983,00000000,00000000,,00000000,0
18918,DR562,,KOR1981,,KOR,DR562KOR,,1981,00000000,00000000,,00000000,0
18919,DR7983,,KOR2001,,KOR,DR7983KOR,,2001,00000000,00000000,,00000000,0
18920,DR3575,,KOR1988,,KOR,DR3575KOR,,1988,00000000,00000000,,00000000,0
18921,DR1889,,KOR1984,,KOR,DR1889KOR,,1984,00000000,00000000,,00000000,0
18922,DR1377,,KOR1983,,KOR,DR1377KOR,,1983,00000000,00000000,,00000000,0
18923,DR562,,KOR1981,,KOR,DR562KOR,,1981,00000000,00000000,,00000000,0
18924,DR7983,,KOR2001,,KOR,DR7983KOR,,2001,00000000,00000000,,00000000,0
18925,DR3575,,KOR1988,,KOR,DR3575KOR,,1988,00000000,00000000,,00000000,0
18926,DR1889,,KOR1984,,KOR,DR1889KOR,,1984,00000000,00000000,,00000000,0
18927,DR1377,,KOR1983,,KOR,DR1377KOR,,1983,00000000,00000000,,00000000,0
18928,DR562,,KOR1981,,KOR,DR562KOR,,1981,00000000,00000000,,00000000,0
18929,DR7983,,KOR2001,,KOR,DR7983KOR,,2001,00000000,00000000,,00000000,0
18930,DR3575,,KOR1988,,KOR,DR3575KOR,,1988,00000000,00000000,,00000000,0
18931,DR1889,,KOR1984,,KOR,DR1889KOR,,1984,00000000,00000000,,00000000,0
18932,DR1377,,KOR1983,,KOR,DR1377KOR,,1983,00000000,00000000,,00000000,0
18933,DR562,,KOR1981,,KOR,DR562KOR,,1981,00000000,00000000,,00000000,0
18934,DR7983,,KOR2001,,KOR,DR7983KOR,,2001,00000000,00000000,,00000000,0
18936,DR1889,,KOR1984,,KOR,DR1889KOR,,1984,00000000,00000000,,00000000,0
18937,DR1377,,KOR1983,,KOR,DR1377KOR,,1983,00000000,00000000,,00000000,0
18938,DR562,,KOR1981,,KOR,DR562KOR,,1981,00000000,00000000,,00000000,0
18939,DR7983,,KOR2001,,KOR,DR7983KOR,,2001,00000000,00000000,,00000000,0
18940,DR3575,,KOR1988,,KOR,DR3575KOR,,1988,00000000,00000000,,00000000,0
18941,DR1889,,KOR1984,,KOR,DR1889KOR,,1984,00000000,00000000,,00000000,0
18942,DR1377,,KOR1983,,KOR,DR1377KOR,,1983,00000000,00000000,,00000000,0
18943,DR562,,KOR1981,,KOR,DR562KOR,,1981,00000000,00000000,,00000000,0
18944,DR7983,,KOR2001,,KOR,DR7983KOR,,2001,00000000,00000000,,00000000,0
18945,DR3575,,KOR1988,,KOR,DR3575KOR,,1988,00000000,00000000,,00000000,0
18946,DR1889,,KOR1984,,KOR,DR1889KOR,,1984,00000000,00000000,,00000000,0
18947,DR1377,,KOR1983,,KOR,DR1377KOR,,1983,00000000,00000000,,00000000,0
18948,DR7983,,KOR2001,,KOR,DR7983KOR,,2001,00000000,00000000,,00000000,0
18949,DR3575,,KOR1988,,KOR,DR3575KOR,,1988,00000000,00000000,,00000000,0
18950,DR1889,,KOR1984,,KOR,DR1889KOR,,1984,00000000,00000000,,00000000,0
18951,DR1377,,KOR1983,,KOR,DR1377KOR,,1983,00000000,00000000,,00000000,0
18969,DR3575,,KOR1988,,KOR,DR3575KOR,,1988,00000000,00000000,,00000000,0
18970,DR1889,,KOR1984,,KOR,DR1889KOR,,1984,00000000,00000000,,00000000,0
18952,DR562,,KOR1981,,KOR,DR562KOR,,1981,00000000,00000000,,00000000,0
18953,DR7983,,KOR2001,,KOR,DR7983KOR,,2001,00000000,00000000,,00000000,0
18954,DR3575,,KOR1988,,KOR,DR3575KOR,,1988,00000000,00000000,,00000000,0
18955,DR1889,,KOR1984,,KOR,DR1889KOR,,1984,00000000,00000000,,00000000,0
18956,DR1377,,KOR1983,,KOR,DR1377KOR,,1983,00000000,00000000,,00000000,0
18957,DR562,,KOR1981,,KOR,DR562KOR,,1981,00000000,00000000,,00000000,0
18958,DR7983,,KOR2001,,KOR,DR7983KOR,,2001,00000000,00000000,,00000000,0
18959,DR3575,,KOR1988,,KOR,DR3575KOR,,1988,00000000,00000000,,00000000,0
18960,DR1889,,KOR1984,,KOR,DR1889KOR,,1984,00000000,00000000,,00000000,0
18961,DR1377,,KOR1983,,KOR,DR1377KOR,,1983,00000000,00000000,,00000000,0
18962,DR562,,KOR1981,,KOR,DR562KOR,,1981,00000000,00000000,,00000000,0
18963,DR7983,,KOR2001,,KOR,DR7983KOR,,2001,00000000,00000000,,00000000,0
18964,DR3575,,KOR1988,,KOR,DR3575KOR,,1988,00000000,00000000,,00000000,0
18965,DR1889,,KOR1984,,KOR,DR1889KOR,,1984,00000000,00000000,,00000000,0
18966,DR1377,,KOR1983,,KOR,DR1377KOR,,1983,00000000,00000000,,00000000,0
18967,DR562,,KOR1981,,KOR,DR562KOR,,1981,00000000,00000000,,00000000,0
18968,DR7983,,KOR2001,,KOR,DR7983KOR,,2001,00000000,00000000,,00000000,0
18973,DR7983,,KOR2001,,KOR,DR7983KOR,,2001,00000000,00000000,,00000000,0
18974,DR3575,,KOR1988,,KOR,DR3575KOR,,1988,00000000,00000000,,00000000,0
18975,DR1889,,KOR1984,,KOR,DR1889KOR,,1984,00000000,00000000,,00000000,0
18976,DR1377,,KOR1983,,KOR,DR1377KOR,,1983,00000000,00000000,,00000000,0
18977,DR562,,KOR1981,,KOR,DR562KOR,,1981,00000000,00000000,,00000000,0
18978,DR7983,,KOR2001,,KOR,DR7983KOR,,2001,00000000,00000000,,00000000,0
18979,DR3575,,KOR1988,,KOR,DR3575KOR,,1988,00000000,00000000,,00000000,0
18980,DR1889,,KOR1984,,KOR,DR1889KOR,,1984,00000000,00000000,,00000000,0
18981,DR1377,,KOR1983,,KOR,DR1377KOR,,1983,00000000,00000000,,00000000,0
18982,DR562,,KOR1981,,KOR,DR562KOR,,1981,00000000,00000000,,00000000,0
18983,DR7983,,KOR2001,,KOR,DR7983KOR,,2001,00000000,00000000,,00000000,0
18984,DR3575,,KOR1988,,KOR,DR3575KOR,,1988,00000000,00000000,,00000000,0
18985,DR1889,,KOR1984,,KOR,DR1889KOR,,1984,00000000,00000000,,00000000,0
18986,DR1377,,KOR1983,,KOR,DR1377KOR,,1983,00000000,00000000,,00000000,0
18987,DR562,,KOR1981,,KOR,DR562KOR,,1981,00000000,00000000,,00000000,0
18988,DR7983,,KOR2001,,KOR,DR7983KOR,,2001,00000000,00000000,,00000000,0
18989,DR3575,,KOR1988,,KOR,DR3575KOR,,1988,00000000,00000000,,00000000,0
18990,DR1889,,KOR1984,,KOR,DR1889KOR,,1984,00000000,00000000,,00000000,0
18991,DR1377,,KOR1983,,KOR,DR1377KOR,,1983,00000000,00000000,,00000000,0
18992,DR562,,KOR1981,,KOR,DR562KOR,,1981,00000000,00000000,,00000000,0
18993,DR7983,,KOR2001,,KOR,DR7983KOR,,2001,00000000,00000000,,00000000,0
18994,DR3575,,KOR1988,,KOR,DR3575KOR,,1988,00000000,00000000,,00000000,0
18995,DR1889,,KOR1984,,KOR,DR1889KOR,,1984,00000000,00000000,,00000000,0
18996,DR1377,,KOR1983,,KOR,DR1377KOR,,1983,00000000,00000000,,00000000,0
18997,DR562,,KOR1981,,KOR,DR562KOR,,1981,00000000,00000000,,00000000,0
18998,DR7983,,KOR2001,,KOR,DR7983KOR,,2001,00000000,00000000,,00000000,0
18999,DR3575,,KOR1988,,KOR,DR3575KOR,,1988,00000000,00000000,,00000000,0
19000,DR1889,,KOR1984,,KOR,DR1889KOR,,1984,00000000,00000000,,00000000,0
19001,DR1377,,KOR1983,,KOR,DR1377KOR,,1983,00000000,00000000,,00000000,0
19002,DR562,,KOR1981,,KOR,DR562KOR,,1981,00000000,00000000,,00000000,0
19003,DR7983,,KOR2001,,KOR,DR7983KOR,,2001,00000000,00000000,,00000000,0
19004,DR3575,,KOR1988,,KOR,DR3575KOR,,1988,00000000,00000000,,00000000,0
19005,DR1889,,KOR1984,,KOR,DR1889KOR,,1984,00000000,00000000,,00000000,0
19006,DR1377,,KOR1983,,KOR,DR1377KOR,,1983,00000000,00000000,,00000000,0
19007,DR7983,,KOR2001,,KOR,DR7983KOR,,2001,00000000,00000000,,00000000,0
19008,DR3575,,KOR1988,,KOR,DR3575KOR,,1988,00000000,00000000,,00000000,0
19009,DR1889,,KOR1984,,KOR,DR1889KOR,,1984,00000000,00000000,,00000000,0
19010,DR1377,,KOR1983,,KOR,DR1377KOR,,1983,00000000,00000000,,00000000,0
19011,DR7983,,KOR2001,,KOR,DR7983KOR,,2001,00000000,00000000,,00000000,0
19012,DR3575,,KOR1988,,KOR,DR3575KOR,,1988,00000000,00000000,,00000000,0
19013,DR1889,,KOR1984,,KOR,DR1889KOR,,1984,00000000,00000000,,00000000,0
19014,DR1377,,KOR1983,,KOR,DR1377KOR,,1983,00000000,00000000,,00000000,0
19015,DR562,,KOR1981,,KOR,DR562KOR,,1981,00000000,00000000,,00000000,0
19016,DR7983,,KOR2001,,KOR,DR7983KOR,,2001,00000000,00000000,,00000000,0
19036,DR1377,,KOR1983,,KOR,DR1377KOR,,1983,00000000,00000000,,00000000,0
19017,DR3575,,KOR1988,,KOR,DR3575KOR,,1988,00000000,00000000,,00000000,0
19018,DR1889,,KOR1984,,KOR,DR1889KOR,,1984,00000000,00000000,,00000000,0
19019,DR1377,,KOR1983,,KOR,DR1377KOR,,1983,00000000,00000000,,00000000,0
19020,DR562,,KOR1981,,KOR,DR562KOR,,1981,00000000,00000000,,00000000,0
19021,DR7983,,KOR2001,,KOR,DR7983KOR,,2001,00000000,00000000,,00000000,0
19022,DR3575,,KOR1988,,KOR,DR3575KOR,,1988,00000000,00000000,,00000000,0
19023,DR1889,,KOR1984,,KOR,DR1889KOR,,1984,00000000,00000000,,00000000,0
19024,DR1377,,KOR1983,,KOR,DR1377KOR,,1983,00000000,00000000,,00000000,0
19025,DR7983,,KOR2001,,KOR,DR7983KOR,,2001,00000000,00000000,,00000000,0
19026,DR3575,,KOR1988,,KOR,DR3575KOR,,1988,00000000,00000000,,00000000,0
19027,DR1889,,KOR1984,,KOR,DR1889KOR,,1984,00000000,00000000,,00000000,0
19028,DR1377,,KOR1983,,KOR,DR1377KOR,,1983,00000000,00000000,,00000000,0
19029,DR7983,,KOR2001,,KOR,DR7983KOR,,2001,00000000,00000000,,00000000,0
19030,DR3575,,KOR1988,,KOR,DR3575KOR,,1988,00000000,00000000,,00000000,0
19031,DR1889,,KOR1984,,KOR,DR1889KOR,,1984,00000000,00000000,,00000000,0
19032,DR1377,,KOR1983,,KOR,DR1377KOR,,1983,00000000,00000000,,00000000,0
19033,DR7983,,KOR2001,,KOR,DR7983KOR,,2001,00000000,00000000,,00000000,0
19034,DR3575,,KOR1988,,KOR,DR3575KOR,,1988,00000000,00000000,,00000000,0
19035,DR1889,,KOR1984,,KOR,DR1889KOR,,1984,00000000,00000000,,00000000,0
19037,DR562,,KOR1981,,KOR,DR562KOR,,1981,00000000,00000000,,00000000,0
19038,DR7983,,KOR2001,,KOR,DR7983KOR,,2001,00000000,00000000,,00000000,0
19039,DR3575,,KOR1988,,KOR,DR3575KOR,,1988,00000000,00000000,,00000000,0
19040,DR1889,,KOR1984,,KOR,DR1889KOR,,1984,00000000,00000000,,00000000,0
19041,DR1377,,KOR1983,,KOR,DR1377KOR,,1983,00000000,00000000,,00000000,0
19042,DR562,,KOR1981,,KOR,DR562KOR,,1981,00000000,00000000,,00000000,0
19043,DR7983,,KOR2001,,KOR,DR7983KOR,,2001,00000000,00000000,,00000000,0
19044,DR3575,,KOR1988,,KOR,DR3575KOR,,1988,00000000,00000000,,00000000,0
19045,DR1889,,KOR1984,,KOR,DR1889KOR,,1984,00000000,00000000,,00000000,0
19046,DR1377,,KOR1983,,KOR,DR1377KOR,,1983,00000000,00000000,,00000000,0
19047,DR7983,,KOR2001,,KOR,DR7983KOR,,2001,00000000,00000000,,00000000,0
19048,DR3575,,KOR1988,,KOR,DR3575KOR,,1988,00000000,00000000,,00000000,0
19049,DR1889,,KOR1984,,KOR,DR1889KOR,,1984,00000000,00000000,,00000000,0
19050,DR1377,,KOR1983,,KOR,DR1377KOR,,1983,00000000,00000000,,00000000,0
19051,DR7983,,KOR2001,,KOR,DR7983KOR,,2001,00000000,00000000,,00000000,0
19052,DR3575,,KOR1988,,KOR,DR3575KOR,,1988,00000000,00000000,,00000000,0
19053,DR1889,,KOR1984,,KOR,DR1889KOR,,1984,00000000,00000000,,00000000,0
19054,DR1377,,KOR1983,,KOR,DR1377KOR,,1983,00000000,00000000,,00000000,0
19127,DR7983,,KOR2001,,KOR,DR7983KOR,,2001,00000000,00000000,,00000000,0
19055,DR7983,,KOR2001,,KOR,DR7983KOR,,2001,00000000,00000000,,00000000,0
19056,DR3575,,KOR1988,,KOR,DR3575KOR,,1988,00000000,00000000,,00000000,0
19057,DR1889,,KOR1984,,KOR,DR1889KOR,,1984,00000000,00000000,,00000000,0
19058,DR1377,,KOR1983,,KOR,DR1377KOR,,1983,00000000,00000000,,00000000,0
19059,DR7983,,KOR2001,,KOR,DR7983KOR,,2001,00000000,00000000,,00000000,0
19060,DR3575,,KOR1988,,KOR,DR3575KOR,,1988,00000000,00000000,,00000000,0
19061,DR1889,,KOR1984,,KOR,DR1889KOR,,1984,00000000,00000000,,00000000,0
19062,DR1377,,KOR1983,,KOR,DR1377KOR,,1983,00000000,00000000,,00000000,0
19063,DR7983,,KOR2001,,KOR,DR7983KOR,,2001,00000000,00000000,,00000000,0
19064,DR3575,,KOR1988,,KOR,DR3575KOR,,1988,00000000,00000000,,00000000,0
19065,DR1889,,KOR1984,,KOR,DR1889KOR,,1984,00000000,00000000,,00000000,0
19066,DR1377,,KOR1983,,KOR,DR1377KOR,,1983,00000000,00000000,,00000000,0
19067,DR7983,,KOR2001,,KOR,DR7983KOR,,2001,00000000,00000000,,00000000,0
19068,DR3575,,KOR1988,,KOR,DR3575KOR,,1988,00000000,00000000,,00000000,0
19069,DR1889,,KOR1984,,KOR,DR1889KOR,,1984,00000000,00000000,,00000000,0
19070,DR1377,,KOR1983,,KOR,DR1377KOR,,1983,00000000,00000000,,00000000,0
19071,DR7983,,KOR2001,,KOR,DR7983KOR,,2001,00000000,00000000,,00000000,0
19072,DR3575,,KOR1988,,KOR,DR3575KOR,,1988,00000000,00000000,,00000000,0
19073,DR1889,,KOR1984,,KOR,DR1889KOR,,1984,00000000,00000000,,00000000,0
19074,DR1377,,KOR1983,,KOR,DR1377KOR,,1983,00000000,00000000,,00000000,0
19075,DR7983,,KOR2001,,KOR,DR7983KOR,,2001,00000000,00000000,,00000000,0
19076,DR3575,,KOR1988,,KOR,DR3575KOR,,1988,00000000,00000000,,00000000,0
19077,DR1889,,KOR1984,,KOR,DR1889KOR,,1984,00000000,00000000,,00000000,0
19078,DR1377,,KOR1983,,KOR,DR1377KOR,,1983,00000000,00000000,,00000000,0
19079,DR7983,,KOR2001,,KOR,DR7983KOR,,2001,00000000,00000000,,00000000,0
19080,DR3575,,KOR1988,,KOR,DR3575KOR,,1988,00000000,00000000,,00000000,0
19081,DR1889,,KOR1984,,KOR,DR1889KOR,,1984,00000000,00000000,,00000000,0
19082,DR1377,,KOR1983,,KOR,DR1377KOR,,1983,00000000,00000000,,00000000,0
19083,DR7983,,KOR2001,,KOR,DR7983KOR,,2001,00000000,00000000,,00000000,0
19084,DR3575,,KOR1988,,KOR,DR3575KOR,,1988,00000000,00000000,,00000000,0
19085,DR1889,,KOR1984,,KOR,DR1889KOR,,1984,00000000,00000000,,00000000,0
19086,DR1377,,KOR1983,,KOR,DR1377KOR,,1983,00000000,00000000,,00000000,0
19087,DR7983,,KOR2001,,KOR,DR7983KOR,,2001,00000000,00000000,,00000000,0
19088,DR3575,,KOR1988,,KOR,DR3575KOR,,1988,00000000,00000000,,00000000,0
19089,DR1889,,KOR1984,,KOR,DR1889KOR,,1984,00000000,00000000,,00000000,0
19090,DR1377,,KOR1983,,KOR,DR1377KOR,,1983,00000000,00000000,,00000000,0
19091,DR7983,,KOR2001,,KOR,DR7983KOR,,2001,00000000,00000000,,00000000,0
19092,DR3575,,KOR1988,,KOR,DR3575KOR,,1988,00000000,00000000,,00000000,0
19093,DR1889,,KOR1984,,KOR,DR1889KOR,,1984,00000000,00000000,,00000000,0
19128,DR3575,,KOR1988,,KOR,DR3575KOR,,1988,00000000,00000000,,00000000,0
19094,DR1377,,KOR1983,,KOR,DR1377KOR,,1983,00000000,00000000,,00000000,0
19095,DR7983,,KOR2001,,KOR,DR7983KOR,,2001,00000000,00000000,,00000000,0
19096,DR3575,,KOR1988,,KOR,DR3575KOR,,1988,00000000,00000000,,00000000,0
19097,DR1889,,KOR1984,,KOR,DR1889KOR,,1984,00000000,00000000,,00000000,0
19098,DR1377,,KOR1983,,KOR,DR1377KOR,,1983,00000000,00000000,,00000000,0
19099,DR7983,,KOR2001,,KOR,DR7983KOR,,2001,00000000,00000000,,00000000,0
19100,DR3575,,KOR1988,,KOR,DR3575KOR,,1988,00000000,00000000,,00000000,0
19101,DR1889,,KOR1984,,KOR,DR1889KOR,,1984,00000000,00000000,,00000000,0
19102,DR1377,,KOR1983,,KOR,DR1377KOR,,1983,00000000,00000000,,00000000,0
19103,DR7983,,KOR2001,,KOR,DR7983KOR,,2001,00000000,00000000,,00000000,0
19104,DR3575,,KOR1988,,KOR,DR3575KOR,,1988,00000000,00000000,,00000000,0
19105,DR1889,,KOR1984,,KOR,DR1889KOR,,1984,00000000,00000000,,00000000,0
19129,DR1889,,KOR1984,,KOR,DR1889KOR,,1984,00000000,00000000,,00000000,0
19106,DR1377,,KOR1983,,KOR,DR1377KOR,,1983,00000000,00000000,,00000000,0
19107,DR7983,,KOR2001,,KOR,DR7983KOR,,2001,00000000,00000000,,00000000,0
19108,DR3575,,KOR1988,,KOR,DR3575KOR,,1988,00000000,00000000,,00000000,0
19109,DR1889,,KOR1984,,KOR,DR1889KOR,,1984,00000000,00000000,,00000000,0
19110,DR1377,,KOR1983,,KOR,DR1377KOR,,1983,00000000,00000000,,00000000,0
19111,DR7983,,KOR2001,,KOR,DR7983KOR,,2001,00000000,00000000,,00000000,0
19112,DR3575,,KOR1988,,KOR,DR3575KOR,,1988,00000000,00000000,,00000000,0
19113,DR1889,,KOR1984,,KOR,DR1889KOR,,1984,00000000,00000000,,00000000,0
19114,DR1377,,KOR1983,,KOR,DR1377KOR,,1983,00000000,00000000,,00000000,0
19115,DR7983,,KOR2001,,KOR,DR7983KOR,,2001,00000000,00000000,,00000000,0
19116,DR3575,,KOR1988,,KOR,DR3575KOR,,1988,00000000,00000000,,00000000,0
19117,DR1889,,KOR1984,,KOR,DR1889KOR,,1984,00000000,00000000,,00000000,0
19118,DR1377,,KOR1983,,KOR,DR1377KOR,,1983,00000000,00000000,,00000000,0
19119,DR7983,,KOR2001,,KOR,DR7983KOR,,2001,00000000,00000000,,00000000,0
19120,DR3575,,KOR1988,,KOR,DR3575KOR,,1988,00000000,00000000,,00000000,0
19121,DR1889,,KOR1984,,KOR,DR1889KOR,,1984,00000000,00000000,,00000000,0
19122,DR1377,,KOR1983,,KOR,DR1377KOR,,1983,00000000,00000000,,00000000,0
19123,DR7983,,KOR2001,,KOR,DR7983KOR,,2001,00000000,00000000,,00000000,0
19124,DR3575,,KOR1988,,KOR,DR3575KOR,,1988,00000000,00000000,,00000000,0
19125,DR1889,,KOR1984,,KOR,DR1889KOR,,1984,00000000,00000000,,00000000,0
19126,DR1377,,KOR1983,,KOR,DR1377KOR,,1983,00000000,00000000,,00000000,0
19130,DR1377,,KOR1983,,KOR,DR1377KOR,,1983,00000000,00000000,,00000000,0
19131,DR7983,,KOR2001,,KOR,DR7983KOR,,2001,00000000,00000000,,00000000,0
19132,DR1889,,KOR1984,,KOR,DR1889KOR,,1984,00000000,00000000,,00000000,0
19133,DR1377,,KOR1983,,KOR,DR1377KOR,,1983,00000000,00000000,,00000000,0
19134,DR7983,,KOR2001,,KOR,DR7983KOR,,2001,00000000,00000000,,00000000,0
19135,DR1889,,KOR1984,,KOR,DR1889KOR,,1984,00000000,00000000,,00000000,0
19136,DR1377,,KOR1983,,KOR,DR1377KOR,,1983,00000000,00000000,,00000000,0
19137,DR7983,,KOR2001,,KOR,DR7983KOR,,2001,00000000,00000000,,00000000,0
19138,DR5788,,KOR1994,,KOR,DR5788KOR,,1994,00000000,00000000,,00000000,0
19142,DR7983,,KOR2001,,KOR,DR7983KOR,,2001,00000000,00000000,,00000000,0
19143,DR3575,,KOR1988,,KOR,DR3575KOR,,1988,00000000,00000000,,00000000,0
19139,DR3575,,KOR1988,,KOR,DR3575KOR,,1988,00000000,00000000,,00000000,0
19140,DR1889,,KOR1984,,KOR,DR1889KOR,,1984,00000000,00000000,,00000000,0
19141,DR1377,,KOR1983,,KOR,DR1377KOR,,1983,00000000,00000000,,00000000,0
19158,DR1377,,KOR1983,,KOR,DR1377KOR,,1983,00000000,00000000,,00000000,0
19144,DR1889,,KOR1984,,KOR,DR1889KOR,,1984,00000000,00000000,,00000000,0
19145,DR1377,,KOR1983,,KOR,DR1377KOR,,1983,00000000,00000000,,00000000,0
19146,DR7983,,KOR2001,,KOR,DR7983KOR,,2001,00000000,00000000,,00000000,0
